"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","749","48","7","459.964569","0","5307"
"/Game/ModularHouses/Materials/Master/M_Master_Walls.M_Master_Walls","0","900","74","12","538.624329","0","6064"
"/Game/ModularHouses/Materials/Master/M_Master_Generic.M_Master_Generic","0","473","37","5","242.074799","0","3801"
"/Game/ModularHouses/Materials/Master/M_Master_Blend.M_Master_Blend","0","292","21","3","158.170502","0","2194"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","66","17","2","47.797821","0","210"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Metal_Mat.Master_Metal_Mat","0","90","13","2","60.360909","0","374"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","714","27","7","2832.159668","0","6073"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","1524","67","6","783.818054","0","24820"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/ModularHouses/Materials/Generic/M_Car_01.M_Car_01","0","21","3","1","17.066154","0","55"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/ModularHouses/Textures/T_Wallpaper_A_Mat.T_Wallpaper_A_Mat","0","21","10","1","16.813377","0","56"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/ModularHouses/Textures/T_Wallpaper_A4_Mat.T_Wallpaper_A4_Mat","0","21","5","1","17.047287","0","57"
"/Game/ModularHouses/Textures/Default_White_Mat.Default_White_Mat","0","21","6","1","17.047113","0","53"
"/Game/ModularHouses/Materials/Generic/Black.Black","0","21","7","1","16.857874","0","53"
"/Game/EF_FirstFloor/Shared/Finale/Environments/Study/StudyWalls/StudyWallPanel_a_c_Mat.StudyWallPanel_a_c_Mat","0","21","8","1","17.625834","0","53"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Geometry/Meshes/ModularKit/Props/Textures/WhoolBall/M_Whool.M_Whool","0","12","12","1","9.329004","0","22"
"/Game/LowPoly_Cat/Materials/M_LowPoly_Cat.M_LowPoly_Cat","0","24","10","1","16.842945","0","62"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Props_SubSurface_Mat.Master_Props_SubSurface_Mat","0","90","10","1","63.952251","0","612"
"/Game/EF_FirstFloor/Common/MasterMaterial/MASTER_BaseColor_Mat.MASTER_BaseColor_Mat","0","315","21","2","195.086121","0","3438"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_BookVariety_Mat.Master_BookVariety_Mat","0","204","30","2","150.508987","0","1056"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_VertHeightLerp_Mat.Master_VertHeightLerp_Mat","0","66","9","2","51.139893","132","732"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/EF_FirstFloor/Common/Materials/Glass/TestGlass/Materials/Free/Glass/M_Glass_Master.M_Glass_Master","0","102","2","1","297.093140","0","672"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Props_Emmisive_Mat.Master_Props_Emmisive_Mat","0","33","5","1","23.613333","0","102"
"/Game/EF_FirstFloor/Shared/Bathtub/Characters/ShowerCurtain/ShowerCurtain_Mat.ShowerCurtain_Mat","0","43","10","1","29.760916","0","174"
"/Game/EF_FirstFloor/Effects/Materials/FlatSurfaces/glass_a_Mat.glass_a_Mat","0","72","2","1","56.155903","0","366"
"/Game/EF_FirstFloor/Effects/Materials/FlatSurfaces/glass_a_foggy_Mat.glass_a_foggy_Mat","0","72","4","1","58.008465","0","368"
"/Game/EF_FirstFloor/Common/MasterMaterial/Master_Props_MaskedDither_Mat.Master_Props_MaskedDither_Mat","0","158","21","1","84.480484","0","1621"
"/Game/EF_FirstFloor/Shared/Hunger/MonsterWater_a_Mat.MonsterWater_a_Mat","0","21","10","1","19.031137","0","55"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Game/ModularHouses/Textures/T_Wall_B_alb_Mat.T_Wall_B_alb_Mat","0","12","12","1","9.511471","0","17"
"/Game/ModularHouses/Textures/T_Wall_A_Mat.T_Wall_A_Mat","0","12","12","1","9.496037","0","19"
"/Game/ModularHouses/Textures/T_Wall_A_alb_Mat.T_Wall_A_alb_Mat","0","12","12","1","9.321627","0","21"
"/Game/ModularHouses/Textures/T_Wallpaper_B_nm_Mat.T_Wallpaper_B_nm_Mat","0","12","1","1","9.423101","0","35"
"/Game/ModularHouses/Textures/T_Wallpaper_B_Mat.T_Wallpaper_B_Mat","0","12","12","1","9.371465","0","15"
"/Game/ModularHouses/Textures/T_Wallpaper_A4_nm_Mat.T_Wallpaper_A4_nm_Mat","0","12","12","1","10.873184","0","22"
"/Game/ModularHouses/Materials/Roof/M_Roof_Line_A.M_Roof_Line_A","0","21","6","1","16.803497","0","58"
"/Game/ModularHouses/Materials/Proxy/M_House_19.M_House_19","0","21","10","1","17.485458","0","54"
"/Game/ModularHouses/Materials/Proxy/M_House_18.M_House_18","0","21","10","1","17.592808","0","55"
"/Game/ModularHouses/Materials/Proxy/M_House_17.M_House_17","0","21","4","1","17.622107","0","56"
"/Game/ModularHouses/Materials/Proxy/M_House_16.M_House_16","0","21","5","1","17.400471","0","57"
"/Game/ModularHouses/Materials/Proxy/M_House_15.M_House_15","0","21","6","1","17.956179","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_14.M_House_14","0","21","7","1","18.167738","0","59"
"/Game/ModularHouses/Materials/Proxy/M_House_13.M_House_13","0","21","8","1","17.716728","0","60"
"/Game/ModularHouses/Materials/Proxy/M_House_12.M_House_12","0","21","9","1","17.693169","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_11.M_House_11","0","21","10","1","17.636497","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_10.M_House_10","0","21","1","1","17.826647","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_09.M_House_09","0","21","2","1","18.085291","0","54"
"/Game/ModularHouses/Materials/Proxy/M_House_08.M_House_08","0","21","10","1","16.993139","0","55"
"/Game/ModularHouses/Materials/Proxy/M_House_07.M_House_07","0","21","4","1","17.358677","0","56"
"/Game/ModularHouses/Materials/Proxy/M_House_06.M_House_06","0","21","5","1","17.296717","0","57"
"/Game/ModularHouses/Materials/Proxy/M_House_05.M_House_05","0","21","6","1","17.494989","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_04.M_House_04","0","21","7","1","16.728024","0","59"
"/Game/ModularHouses/Materials/Proxy/M_House_03.M_House_03","0","21","8","1","16.575697","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_02.M_House_02","0","21","9","1","16.737289","0","53"
"/Game/ModularHouses/Materials/Proxy/M_House_01.M_House_01","0","21","10","1","16.588531","0","62"
"/Game/ModularHouses/Materials/Master/M_Road_A.M_Road_A","0","21","1","1","16.688992","0","53"
"/Game/ModularHouses/Materials/Master/M_Master_Roof_A.M_Master_Roof_A","0","42","10","1","27.672203","0","173"
"/Game/ModularHouses/Materials/Master/M_Master_Glass_Dynamic.M_Master_Glass_Dynamic","0","68","1","1","217.330612","0","334"
"/Game/ModularHouses/Materials/Master/M_Master_Glass2.M_Master_Glass2","0","68","10","1","211.347351","0","377"
"/Game/ModularHouses/Materials/Master/M_Master_Glass.M_Master_Glass","0","68","8","1","217.484116","0","401"
"/Game/ModularHouses/Materials/Master/M_Foliage_B.M_Foliage_B","0","378","20","3","202.163162","0","3378"
"/Game/ModularHouses/Materials/Master/M_Foliage_A2.M_Foliage_A2","0","126","11","1","136.127869","126","2135"
"/Game/ModularHouses/Materials/Master/M_Foliage_A.M_Foliage_A","0","378","30","3","216.452240","0","3319"
"/Game/ModularHouses/Materials/Master/M_Bark_A.M_Bark_A","0","21","6","1","17.305817","0","53"
"/Game/ModularHouses/Materials/Generic/Text.Text","0","47","5","1","28.578241","0","218"
"/Game/ModularHouses/Materials/Generic/Skybox_02.Skybox_02","0","2","2","1","1.152097","0","2"
"/Game/ModularHouses/Materials/Generic/M_TrashCan.M_TrashCan","0","21","9","1","16.672642","0","61"
"/Game/ModularHouses/Materials/Generic/M_Street_Panorama2.M_Street_Panorama2","0","2","2","1","1.336914","0","3"
"/Game/ModularHouses/Materials/Generic/M_Street_Panorama.M_Street_Panorama","0","2","2","1","1.358978","0","2"
"/Game/ModularHouses/Materials/Generic/M_RoadPanorama1.M_RoadPanorama1","0","16","4","1","9.023252","0","46"
"/Game/ModularHouses/Materials/Generic/M_RoadPanorama.M_RoadPanorama","0","16","16","1","9.110427","0","22"
"/Game/ModularHouses/Materials/Generic/M_Pole.M_Pole","0","21","1","1","16.485109","0","53"
"/Game/ModularHouses/Materials/Generic/M_Plastic_Line_A.M_Plastic_Line_A","0","94","10","1","51.587154","0","636"
"/Game/ModularHouses/Materials/Generic/M_Plastic_Illum.M_Plastic_Illum","0","78","27","3","62.911640","0","229"
"/Game/ModularHouses/Materials/Generic/M_MailBox.M_MailBox","0","21","10","1","17.368324","0","58"
"/Game/ModularHouses/Materials/Generic/M_Hide.M_Hide","0","47","10","1","27.776957","0","232"
"/Game/ModularHouses/Materials/Generic/M_Gray.M_Gray","0","12","12","1","9.286673","0","19"
"/Game/ModularHouses/Materials/Generic/M_Car_02.M_Car_02","0","80","4","2","263.642609","0","345"
"/Game/ModularHouses/Materials/Generic/M_Branches_03.M_Branches_03","0","34","10","1","20.461985","0","120"
"/Game/ModularHouses/Materials/Generic/Black_01.Black_01","0","21","8","1","16.325300","0","60"
"/Game/EF_FirstFloor/Shared/Hunger/Environments/Cat/Plywood/plywood_a_Mat.plywood_a_Mat","0","33","10","1","23.708763","0","110"
"/Game/EF_FirstFloor/Shared/Floor4/ThomasRoom/WallMountedTv/WallMountedTv_a_c_Mat.WallMountedTv_a_c_Mat","0","12","12","1","9.775754","0","14"
"/Game/EF_FirstFloor/Shared/Finale/Environments/Study/StudyWalls/StudyWallPanel_a_r_Mat.StudyWallPanel_a_r_Mat","0","12","12","1","9.449732","0","16"
"/Game/EF_FirstFloor/Common/Materials/WallPaper/WallpaperFloral_a_r_Mat.WallpaperFloral_a_r_Mat","0","12","12","1","10.173604","0","22"
